t8,datetime,close,rsi,momentum,macd,adx
12575.0,2018-01-03 10:00:00,12518.5,59.49245121362861,-1.1032232532971449,283.2122072451639,39.36249733067805
12453.6,2018-01-03 11:00:00,12432.6,56.27716803912184,-0.9057706355003745,255.02165184665319,37.55677125304528
12501.6,2018-01-03 12:00:00,12588.0,60.442318793018835,-2.3431275305289603,242.425385915094,35.99178899642505
12524.9,2018-01-03 13:00:00,12346.7,52.13694782724607,0.20288074491988084,210.54483128592074,34.092785795195674
12719.9,2018-01-03 14:00:00,12595.0,58.46204384613376,-1.5733997854821382,202.9752248808909,32.812298653240425
12448.4,2018-01-03 15:00:00,12600.0,58.58074283161923,-0.2306896826028293,195.13037399511632,31.89087312997244
12660.0,2018-01-03 16:00:00,12646.7,59.73799717149511,-1.4088685750942318,190.4857714607333,31.035263715509316
12656.8,2018-01-03 17:00:00,12746.6,62.172801060921756,-0.7206409911974418,192.64529059805682,30.80788343428284
12788.0,2018-01-03 18:00:00,12575.0,55.917440148172794,0.6714060031595608,178.45294473017202,29.752064183163384
12660.4,2018-01-03 19:00:00,12453.6,51.93628667450996,3.1699750414032764,155.61560315584575,27.993711839344797
12613.4,2018-01-03 20:00:00,12501.6,53.35050297271362,2.1018010963195053,139.7787617154936,26.66150890797529
12487.2,2018-01-03 21:00:00,12524.9,54.0571712820022,1.4563335955940317,127.63674905749212,25.424463328846457
12474.0,2018-01-03 22:00:00,12719.9,59.57627275223802,-1.608818947957019,132.224781886036,25.295116206782975
12507.7,2018-01-03 23:00:00,12448.4,50.48308000332796,-0.12708524363367246,112.65443972166577,24.65704156208409
12488.2,2018-01-04 00:00:00,12660.0,56.10619322495618,-0.5719733079123017,112.91751136244056,23.745099623000325
12174.0,2018-01-04 01:00:00,12656.8,56.00261927409719,-2.511602290490572,111.58154172073955,22.965387448404194
12245.0,2018-01-04 02:00:00,12788.0,59.31854473963423,-1.532354108773319,119.72935420406975,22.8337634119633
12241.0,2018-01-04 03:00:00,12660.4,54.97870246381589,-0.4793650793650812,114.56961350919664,22.86340634342749
12229.8,2018-01-04 04:00:00,12613.4,53.42815348261662,0.26330979623143946,105.47215725527167,22.488400356286952
12185.4,2018-01-04 05:00:00,12487.2,49.399501512814915,2.035052484584128,87.0753222158146,20.999015319403824
12220.0,2018-01-04 06:00:00,12474.0,48.98345844456226,0.8031809145129216,70.6165446525265,19.577649734444986
12318.3,2018-01-04 07:00:00,12507.7,50.13804287835468,-0.43441253934605584,59.60506314678787,18.77248395408053
12323.3,2018-01-04 08:00:00,12488.2,49.440791324253254,0.10718628015612808,48.74301851241398,17.81907688061568
12398.8,2018-01-04 09:00:00,12174.0,39.82947362131303,2.801619174604184,14.613006123519881,17.791672093500118
12500.1,2018-01-04 10:00:00,12245.0,42.54743806421033,3.7335199176094136,-6.629744393405417,18.285875362078993
12535.0,2018-01-04 11:00:00,12241.0,42.43115108214102,1.6660775682015299,-23.516460674261907,18.744778397187947
12500.0,2018-01-04 12:00:00,12229.8,42.084317859080485,3.39810426540285,-37.37224738234909,19.170902644074832
12600.0,2018-01-04 13:00:00,12185.4,40.66523171290087,3.7244801213576864,-51.34390651395552,18.85960733262302
12650.0,2018-01-04 14:00:00,12220.0,42.29811915771607,4.441664060056311,-58.9451333946854,18.570547400560624
12698.4,2018-01-04 15:00:00,12318.3,46.779273479006676,2.7021263151243318,-56.38717572694259,18.143839198797814
12750.4,2018-01-04 16:00:00,12323.3,47.00471728824362,2.299934989772794,-53.341628543077604,17.43349934854432
12647.8,2018-01-04 17:00:00,12398.8,50.41999270504497,0.7079249151130966,-44.324842247535344,16.45206771286538
12664.5,2018-01-04 18:00:00,12500.1,54.64351762805922,-0.2092352092352172,-28.674370451910363,15.879940342479257
12740.0,2018-01-04 19:00:00,12535.0,56.03313315501281,-0.21826554842216694,-13.301785763576845,15.516007294754075
12612.8,2018-01-04 20:00:00,12500.0,54.23844169235276,-0.09448919780273002,-3.898173420710009,16.22321929461508
12555.0,2018-01-04 21:00:00,12600.0,58.34371490717388,-3.499260719566294,11.490960733051907,16.879916151628873
12695.7,2018-01-04 22:00:00,12650.0,60.2632172661784,-3.307472437729686,27.40562754032362,18.003565055728103
12573.6,2018-01-04 23:00:00,12698.4,62.08453029521184,-3.73662282493261,43.423037403112176,19.046953323820247
12674.5,2018-01-05 00:00:00,12750.4,63.993986066133495,-4.256815319956189,59.625588863664234,20.27778660955008
12885.1,2018-01-05 01:00:00,12647.8,57.80798880571305,-3.794705138936763,63.45578628872681,20.4873938154324
13244.0,2018-01-05 02:00:00,12664.5,58.510992170802815,-3.637479541734862,67.06570408570042,20.682029078037413
13300.0,2018-01-05 03:00:00,12740.0,61.62414475610827,-3.423361989884981,75.15249775471602,21.37470812091204
13376.4,2018-01-05 04:00:00,12612.8,54.23982520108195,-2.3492084100849695,70.48485749249812,21.601426394205625
13224.5,2018-01-05 05:00:00,12555.0,51.2354410193182,-1.259799335419558,61.41380193101577,20.78295603640357
13398.0,2018-01-05 06:00:00,12695.7,57.41857079532469,-1.5647874817001508,64.83090880528471,20.673452450628275
13399.6,2018-01-05 07:00:00,12573.6,51.33543442518981,-0.3079377742321441,57.02914457509178,20.75954991049326
13370.0,2018-01-05 08:00:00,12674.5,55.52837192482039,-1.3960000000000008,58.31574929986709,19.992930105519495
13535.0,2018-01-05 09:00:00,12885.1,62.74371476886792,-2.2626984126984127,75.45920600104728,20.39056318418671
13717.2,2018-01-05 10:00:00,13244.0,71.2919643644181,-4.695652173913032,116.66095463016427,22.317908373106537
13900.0,2018-01-05 11:00:00,13300.0,72.35770374476894,-4.737604737604741,152.07929381673603,24.37329217164698
13939.8,2018-01-05 12:00:00,13376.4,73.7874120896214,-4.909649893336692,184.19019438949908,26.281862841720248
13954.0,2018-01-05 13:00:00,13224.5,66.43058558438327,-4.5596862695488625,195.13189490218429,27.74807440018475
14229.9,2018-01-05 14:00:00,13398.0,70.09781100325108,-5.7917801729243195,215.32118282634292,29.114763964656774
14385.0,2018-01-05 15:00:00,13399.6,70.13021742568608,-5.177394034536903,228.81283367488504,30.551125285540508
14297.6,2018-01-05 16:00:00,13370.0,68.64799835352161,-6.0034250919700725,234.41440817246075,31.88488936921826
14250.0,2018-01-05 17:00:00,13535.0,72.17798244850958,-7.805655117483084,249.29411003611858,33.63341309750549
14264.8,2018-01-05 18:00:00,13717.2,75.46326921973125,-8.046031333443608,272.64551052717616,35.991831524428974
13929.0,2018-01-05 19:00:00,13900.0,78.23955936831018,-10.549086975885984,302.4160321594627,38.262641437957
13852.6,2018-01-05 20:00:00,13939.8,78.80194691300093,-9.983036806185638,325.46910714590376,39.97673061498827
13860.2,2018-01-05 21:00:00,13954.0,79.01037804191427,-8.295628283831704,340.95434701110935,41.577455854781526
13943.0,2018-01-05 22:00:00,14229.9,82.59188905312175,-7.444125641800056,371.2102546318729,43.730101295570705
13820.5,2018-01-05 23:00:00,14385.0,84.22180011894058,-8.157894736842096,403.0573588403695,45.82365024235629
13707.9,2018-01-06 00:00:00,14297.6,79.69365510669937,-6.88675577883437,416.4434677348836,47.89623796166009
13644.4,2018-01-06 01:00:00,14250.0,77.25743623797084,-7.7545464856894455,418.3882143874562,48.31676572808834
13653.8,2018-01-06 02:00:00,14264.8,77.48787130279702,-6.4696223316912835,416.3245462162504,48.7330864629956
13933.7,2018-01-06 03:00:00,13929.0,62.11062122454256,-3.9508642049016203,383.1758085183992,47.841118716231854
13773.2,2018-01-06 04:00:00,13852.6,59.230645907251,-3.6095736724008844,346.74331250420073,46.30851581477017
13569.6,2018-01-06 05:00:00,13860.2,59.43216197186465,-2.4026597709641635,314.85411121097786,44.439667448843664
13525.2,2018-01-06 06:00:00,13943.0,61.65586223037142,-1.6461085352695903,292.88674140904186,42.9726537113123
13750.0,2018-01-06 07:00:00,13820.5,56.70368581193964,0.5719424460431668,262.56601872764986,41.621221184321364
13870.0,2018-01-06 08:00:00,13707.9,52.527360721904664,1.6635819739164077,226.83592524533196,39.3249734693281
14070.0,2018-01-06 09:00:00,13644.4,50.278387091918965,2.2187186469829356,191.1917104059612,36.956796705223674
14030.0,2018-01-06 10:00:00,13653.8,50.61546366932577,4.0485175580994905,161.83636589755588,34.70367720799637
13901.4,2018-01-06 11:00:00,13933.7,59.434146338220266,3.1372957942300985,159.3210804177761,33.72686870536967
13920.3,2018-01-06 12:00:00,13773.2,53.53110573358948,3.667748433303487,142.7313715043565,32.81983223864487
14003.4,2018-01-06 13:00:00,13569.6,47.135583030510304,4.77473684210527,111.865572537954,30.648068660328704
13943.0,2018-01-06 14:00:00,13525.2,45.849139002955866,5.184790533340802,82.86626482880274,28.575508893281075
14130.5,2018-01-06 15:00:00,13750.0,52.86363005509271,1.2850886639385521,77.13442813554866,27.399357571311118
14184.0,2018-01-06 16:00:00,13870.0,56.130438819374525,-0.12560818907641647,81.33729764213967,26.721969677291902
14079.8,2018-01-06 17:00:00,14070.0,60.98383347480971,-1.5136866711880117,99.65763930522553,26.908879061580837
14000.0,2018-01-06 18:00:00,14030.0,59.56449983652009,-0.6239690167108876,109.68460055915239,27.082810542022102
13867.2,2018-01-06 19:00:00,13901.4,55.12263437386078,-0.5853623240837891,106.03182546682365,26.62971201419047
13685.2,2018-01-06 20:00:00,13920.3,55.646132241700165,-1.5494714726544458,103.46931705583302,26.208977666918244
13664.1,2018-01-06 21:00:00,14003.4,57.96776715541565,-2.63111606226731,106.91157608362482,26.07207088186765
13530.0,2018-01-06 22:00:00,13943.0,55.686213354919374,-2.118091666788729,103.57190351470308,25.944943152892098
13515.9,2018-01-06 23:00:00,14130.5,60.8390500294489,-1.4124030228869486,114.73230929671809,27.072670312430443
13747.7,2018-01-07 00:00:00,14184.0,62.19003639917282,-2.982603897423971,126.43653252425975,28.119845532001758
13855.6,2018-01-07 01:00:00,14079.8,57.99363791045586,-3.7598750147388245,125.85338510966358,27.94367473657221
13753.1,2018-01-07 02:00:00,14000.0,54.936355141243766,-3.5104841333214836,117.5964646553839,27.58034908062993
13830.2,2018-01-07 03:00:00,13867.2,50.194071281023525,-0.8523636363636484,99.19350458829103,26.53834249183429
13735.2,2018-01-07 04:00:00,13685.2,44.5217835294522,1.3323720259552942,69.12630220423489,24.782752540269772
13590.0,2018-01-07 05:00:00,13664.1,43.902357538727564,2.88486140724946,43.098422248591305,23.315649708165022
13620.0,2018-01-07 06:00:00,13530.0,40.08526542877956,3.563791874554525,11.517622599594688,22.527605929785118
13649.8,2018-01-07 07:00:00,13515.9,39.69446968949977,2.7731019897276497,-14.481210431378713,21.946637066467122
13587.2,2018-01-07 08:00:00,13747.7,48.571155101982875,1.2399158064121991,-16.19447037950522,20.542426996040213
13260.0,2018-01-07 09:00:00,13855.6,52.10522035376693,1.0554579602096652,-8.744808283257953,19.81042128012554
13084.0,2018-01-07 10:00:00,13753.1,48.68282137683529,1.3619737502689588,-10.985160677555541,18.96230211123503
13245.5,2018-01-07 11:00:00,13830.2,51.275291987840724,2.12519019142988,-6.464808158243613,18.174762882979557
13335.0,2018-01-07 12:00:00,13735.2,48.05396918563268,3.1641285956006726,-10.42789597749288,16.959561118129287
13205.1,2018-01-07 13:00:00,13590.0,43.550502358329915,3.4787425957755147,-24.996948873171277,16.288551014185497
13280.1,2018-01-07 14:00:00,13620.0,44.7035682655724,2.714285714285708,-33.73342109772602,15.891918469630797
13512.0,2018-01-07 15:00:00,13649.8,45.88601945916852,1.5677281643013856,-37.81660109020959,15.523616821115718
13237.2,2018-01-07 16:00:00,13587.2,43.76867150302921,0.7161020664659645,-45.578447510642945,15.213089676189263
13030.0,2018-01-07 17:00:00,13260.0,34.7442654416985,2.9573846795617698,-77.24167821029368,16.535093866794348
12898.7,2018-01-07 18:00:00,13084.0,31.03726403581463,3.2963784183296383,-115.20869168482932,18.490270644607648
13030.1,2018-01-07 19:00:00,13245.5,37.6148342382993,2.0006066928580424,-130.758816866477,20.313885495386764
12661.0,2018-01-07 20:00:00,13335.0,40.974718138289326,3.001956690937405,-134.3122332695748,21.114314478102923
12614.4,2018-01-07 21:00:00,13205.1,37.79324730702995,4.694852622766248,-145.92801839143613,22.23186841203642
12755.7,2018-01-07 22:00:00,13280.1,40.65814982730249,3.439224611178574,-147.38280139698145,22.76902457369977
12753.2,2018-01-07 23:00:00,13512.0,48.548472435038384,2.30076210033117,-128.34386726859702,22.13821450689466
12935.0,2018-01-08 00:00:00,13237.2,41.50572179849974,3.6257207758168732,-133.88608278318134,21.88140577068254
12616.0,2018-01-08 01:00:00,13030.0,37.13180507542984,4.120676968359078,-153.23128202927364,22.374718882773443
12520.0,2018-01-08 02:00:00,12898.7,34.64061004274873,5.295888399412618,-177.11562580294594,23.5030190903687
12455.2,2018-01-08 03:00:00,13030.1,39.04784358688787,4.539993259974494,-183.3279677817136,23.618613063142497
12649.8,2018-01-08 04:00:00,12661.0,32.43225379864627,6.816709844559583,-215.549854314575,24.215756657076575
12605.9,2018-01-08 05:00:00,12614.4,31.70198207640871,4.868778280542983,-242.05589243217582,24.96290858186146
12289.0,2018-01-08 06:00:00,12755.7,36.379799991471955,2.509171507184334,-248.79246483278075,25.656692512018846
12000.0,2018-01-08 07:00:00,12753.2,36.33238543901531,3.7167339851270214,-251.43459460723898,25.850880100190988
12200.0,2018-01-08 08:00:00,12935.0,42.22896361580114,2.9996250468691414,-236.13672369426786,25.164952981710755
12418.0,2018-01-08 09:00:00,12616.0,35.939236341569156,4.461155159748884,-246.90748894827084,25.140390930906833
12485.8,2018-01-08 10:00:00,12520.0,34.28429775123611,5.723601478904527,-260.1904817945906,25.441544684110145
12651.3,2018-01-08 11:00:00,12455.2,33.173851874813565,7.821195973949074,-272.80148209533036,26.10656429607098
12749.9,2018-01-08 12:00:00,12649.8,39.51017054585859,4.437494334149221,-264.04939991391257,25.97873797554076
12594.2,2018-01-08 13:00:00,12605.9,38.62052877615954,3.2547966231772847,-257.685239801247,25.860042106476982
12654.3,2018-01-08 14:00:00,12289.0,32.86728818245507,4.726832936652542,-275.0422626212239,27.126396376091094
12390.0,2018-01-08 15:00:00,12000.0,28.672414618014216,7.905541784023157,-308.5608159688272,28.46144636692769
12648.7,2018-01-08 16:00:00,12200.0,34.86779036215458,3.641102598530921,-315.3510122842581,27.30096842341741
12680.0,2018-01-08 17:00:00,12418.0,40.89410884450197,1.5569507864028367,-299.68690954239537,25.99191351060899
12767.2,2018-01-08 18:00:00,12485.8,42.67071307261316,2.1159168058201487,-278.5906819293432,24.776362520144023
12692.9,2018-01-08 19:00:00,12651.3,46.86889950481898,0.799015149139052,-245.6851966834529,23.422469311281606
12703.0,2018-01-08 20:00:00,12749.9,49.253181403997225,1.4310011596443672,-209.23918748301548,22.404290334285605
12669.5,2018-01-08 21:00:00,12594.2,45.76097099566679,0.17279644895370438,-190.72064252560085,21.38677698039817
12430.0,2018-01-08 22:00:00,12654.3,47.31383438083106,-1.0726837060702792,-169.24405439628026,20.44194315178841
12426.7,2018-01-08 23:00:00,12390.0,41.664527359783605,0.5234761384803193,-171.57272119642766,20.24019919169257
12592.9,2018-01-09 00:00:00,12648.7,48.185898977351215,0.008695789656741226,-150.80489351909273,20.391340167387238
12577.7,2018-01-09 01:00:00,12680.0,48.929785182206714,-0.5878199890527469,-130.31836307651793,20.49248887905396
12430.8,2018-01-09 02:00:00,12767.2,51.03874315795156,-3.891284888925057,-105.82642768046571,20.151277678292484
12247.0,2018-01-09 03:00:00,12692.9,49.175349104857034,-5.774166666666659,-91.35865575842581,19.82729764454453
12359.9,2018-01-09 04:00:00,12703.0,49.445546648154554,-4.122950819672127,-78.17668452881298,19.52645904177857
12298.8,2018-01-09 05:00:00,12669.5,48.52409499683323,-2.0252858753422487,-69.63039157650746,19.480177965137457
12121.9,2018-01-09 06:00:00,12430.0,42.435463202569665,0.44690768713257967,-81.24648237938345,20.420705495079453
12299.0,2018-01-09 07:00:00,12426.7,42.35659962759545,1.7753116280540269,-89.68477024626009,21.29405248716845
12309.4,2018-01-09 08:00:00,12592.9,47.63486811801068,1.2313822069192781,-82.01579612205933,21.18020932951469
12591.0,2018-01-09 09:00:00,12577.7,47.209108043847344,0.13101268838036617,-76.2852232769219,20.796882809846124
12641.0,2018-01-09 10:00:00,12430.8,43.1912157915746,1.7661980512553015,-82.644629472019,21.017540321113557
12520.0,2018-01-09 11:00:00,12247.0,38.74769920745812,1.154156577885388,-101.34735934598939,21.96818505038892
12490.0,2018-01-09 12:00:00,12359.9,42.650649314668925,2.2832385936894752,-105.83927181880426,22.432280921335586
12437.1,2018-01-09 13:00:00,12298.8,41.123462320261105,3.0063091482649895,-113.02650498902949,22.863227087214632
12300.0,2018-01-09 14:00:00,12121.9,36.99335278481196,5.054358042483869,-131.48115770087134,23.74366084801934
12124.7,2018-01-09 15:00:00,12299.0,43.149149575541706,3.1033097243340677,-130.31393509389818,24.862460748418886
12072.9,2018-01-09 16:00:00,12309.4,43.498257101215906,3.098480673856571,-127.08475572839052,25.23313458297646
11891.0,2018-01-09 17:00:00,12591.0,52.07912103015754,0.619598247760365,-100.6426949066572,24.25628781982767
11979.2,2018-01-09 18:00:00,12641.0,53.431454755946255,-1.6975060337892245,-74.79045130095074,23.27977616828177
12044.9,2018-01-09 19:00:00,12520.0,49.77099625908309,-0.7508027070742855,-63.335953304445866,22.317119874825696
11855.5,2018-01-09 20:00:00,12490.0,48.87694360503742,0.8171271113087499,-56.03301665984145,21.72442617524611
12053.6,2018-01-09 21:00:00,12437.1,47.26465654014115,1.1178514354770783,-53.89273277406937,21.635579735364384
11905.8,2018-01-09 22:00:00,12300.0,43.279990302180394,1.052225118254654,-62.538462119699034,21.80476373996656
11960.2,2018-01-09 23:00:00,12124.7,38.77832098456617,0.99861190495632,-82.58353824952792,22.628751465699814
11797.3,2018-01-10 00:00:00,12072.9,37.5359082597911,2.322025259104038,-101.4794407643567,23.88057493877359
11348.0,2018-01-10 01:00:00,11891.0,33.479484860028265,3.3157706442904953,-129.63800323877513,25.670576910620323
11701.5,2018-01-10 02:00:00,11979.2,37.032781219884974,1.177208193435007,-143.1863014368082,27.33272159876372
11685.0,2018-01-10 03:00:00,12044.9,39.62009853509892,2.0660216277746173,-146.92828661832573,27.64968873162903
11750.0,2018-01-10 04:00:00,11855.5,35.137724391349735,3.687425869660572,-163.29447687030006,28.381072928202038
11720.2,2018-01-10 05:00:00,12053.6,42.469061594197974,4.268128027956479,-158.45323587831263,29.060215396448406
11657.3,2018-01-10 06:00:00,11905.8,38.933270907401756,5.815995569970738,-164.6448193076285,29.779038754921817
11618.0,2018-01-10 07:00:00,11960.2,40.88413528353864,4.4712460063897765,-163.2798796091447,30.446517587789984
12073.0,2018-01-10 08:00:00,11797.3,37.06557198444125,5.546036829463574,-173.34461483558152,31.403625278182844
12075.0,2018-01-10 09:00:00,11348.0,29.015855639682385,8.756864542377244,-215.09624938808338,33.57830513005208
12178.3,2018-01-10 10:00:00,11701.5,40.047813199815494,4.865853658536594,-217.15697447180355,35.59765070678779
12141.1,2018-01-10 11:00:00,11685.0,39.73737893033346,3.626481479954151,-217.6130186317314,37.02254369873004
12022.8,2018-01-10 12:00:00,11750.0,41.656051062318596,2.674585228072786,-210.30521256179964,37.95383294330385
11992.8,2018-01-10 13:00:00,11720.2,41.01137042989067,1.436380455806912,-204.56029085388218,38.81860152755096
12027.1,2018-01-10 14:00:00,11657.3,39.61765422943769,2.6871577400828244,-202.74577622968536,39.78848644213295
12044.5,2018-01-10 15:00:00,11618.0,38.73199526101363,3.5442386404204314,-202.14869752150298,40.967668410729274
12399.0,2018-01-10 16:00:00,12073.0,52.086774312507906,-1.83459153979166,-163.08091565587347,38.78224939503251
12137.4,2018-01-10 17:00:00,12075.0,52.13616144117435,-0.17754031990442343,-130.45423851720807,36.36281537484653
12099.6,2018-01-10 18:00:00,12178.3,54.73158738899625,-2.2888004166036637,-95.16491325452444,34.36456930487276
11918.2,2018-01-10 19:00:00,12141.1,53.60431677987892,-1.5125165131017866,-69.39960242758389,32.2074341348671
11352.4,2018-01-10 20:00:00,12022.8,50.07236525492927,-1.911454315818034,-57.85926371784444,30.612547032240755
11300.0,2018-01-10 21:00:00,11992.8,49.18727226366774,-5.682058512513223,-50.55148537012428,29.5571695383637
11125.7,2018-01-10 22:00:00,12027.1,50.269628069815795,-2.7825492458231906,-41.51375036413083,28.57239371496153
11419.6,2018-01-10 23:00:00,12044.5,50.84167860737227,-3.0765939238339683,-32.571778489187636,28.191160029643626
11419.6,2018-01-11 00:00:00,12399.0,60.74825028740358,-5.523404255319136,3.0844305694063223,26.233768702169357
11419.6,2018-01-11 01:00:00,12137.4,52.36231737336959,-3.559666217300034,10.116680623066713,24.414278095315634
11419.6,2018-01-11 02:00:00,12099.6,51.26117143717105,-3.7941890489221493,12.495603820401811,22.98282823554225
11419.6,2018-01-11 03:00:00,11918.2,46.23615069790006,-2.583921501118965,-0.25362277792919485,22.127292085072575
11419.6,2018-01-11 04:00:00,11352.4,34.782965532375,5.968690466329832,-55.37448552274327,23.319652610210845
11420.0,2018-01-11 05:00:00,11300.0,33.944345790853774,6.418219461697731,-102.10935535958743,24.80842903541442
11420.0,2018-01-11 06:00:00,11125.7,31.245736422600785,8.643242488688884,-151.4656282476044,25.231557573956408
11420.0,2018-01-11 07:00:00,11419.6,39.919245564312654,5.942624638624167,-164.96395454736012,25.624462645459683
11420.0,2018-01-11 08:00:00,11419.6,39.919245564312654,5.0171341118541335,-173.65963521471895,25.989303068998442
11420.0,2018-01-11 09:00:00,11419.6,39.91924556431265,4.779534387299037,-178.49346325650004,26.32808346228443
11420.0,2018-01-11 10:00:00,11419.6,39.91924556431265,5.0510929484248095,-180.24653692733773,26.64266525604999
11420.0,2018-01-11 11:00:00,11419.6,39.91924556431265,5.188260201751831,-179.56593610617165,26.93477692168944
11420.0,2018-01-11 12:00:00,11419.6,39.919245564312654,7.899024114847961,-176.9863663903725,27.206023468354644
11420.0,2018-01-11 13:00:00,11420.0,39.935332850434655,5.910656318486659,-172.91648850602542,27.505516755667276
11420.0,2018-01-11 14:00:00,11420.0,39.93533285043465,5.616714602135602,-167.75727946836014,27.78361766531472
11420.0,2018-01-11 15:00:00,11420.0,39.93533285043465,4.180161433773563,-161.80340025687474,28.04185422427306
11420.0,2018-01-11 16:00:00,11420.0,39.93533285043465,-0.5954687995489962,-155.29476668369534,28.281645314734376
11420.0,2018-01-11 17:00:00,11420.0,39.93533285043465,-1.0619469026548671,-148.42566896472454,28.50430847016274
11420.0,2018-01-11 18:00:00,11420.0,39.935332850434634,-2.6452268171890125,-141.35243663259826,28.71106711448908
11420.0,2018-01-11 19:00:00,11420.0,39.935332850434634,-0.0035027496584802975,-134.19987641076295,28.977655650647122
11420.0,2018-01-11 20:00:00,11420.0,39.93533285043465,-0.0035027496584802975,-127.06667536618079,29.22520214850816
11420.0,2018-01-11 21:00:00,11420.0,39.93533285043465,-0.0035027496584802975,-120.02993180855992,29.455066753664838
11420.0,2018-01-11 22:00:00,11420.0,39.93533285043465,-0.0035027496584802975,-113.14895116588195,29.668512458453183
11420.0,2018-01-11 23:00:00,11420.0,39.935332850434655,-0.0035027496584802975,-106.4684227288435,29.866712041470933
11420.0,2018-01-12 00:00:00,11420.0,39.935332850434655,-0.0035027496584802975,-100.02107511887152,30.050754511415985
11420.0,2018-01-12 01:00:00,11420.0,39.93533285043465,0.0,-93.82989308691322,30.221651090650674
11420.0,2018-01-12 02:00:00,11420.0,39.93533285043465,0.0,-87.90996536287639,30.3803407713686
11420.0,2018-01-12 03:00:00,11420.0,39.93533285043465,0.0,-82.27002238406749,30.52769547489239
11420.0,2018-01-12 04:00:00,11420.0,39.93533285043465,0.0,-76.91371352734677,30.6645248424502
11420.0,2018-01-12 05:00:00,11420.0,39.935332850434655,0.0,-71.84066569342212,30.79158068375387
11420.0,2018-01-12 06:00:00,11420.0,39.935332850434655,0.0,-67.047358522188,30.90956110782157
11420.0,2018-01-12 07:00:00,11420.0,39.935332850434655,0.0,-62.52784596897618,31.01911435874158
11420.0,2018-01-12 08:00:00,11420.0,39.935332850434655,0.0,-58.27434928518596,31.120842377453013
11420.0,2018-01-12 09:00:00,11420.0,39.935332850434655,0.0,-54.277742489795855,31.215304109113628
11420.0,2018-01-12 10:00:00,11420.0,39.935332850434655,0.0,-50.52794807756982,31.30301857422706
11420.0,2018-01-12 11:00:00,11420.0,39.935332850434655,0.0,-47.01425789046698,31.38446772040382
11420.0,2018-01-12 12:00:00,11420.0,39.935332850434655,0.0,-43.72559169954002,31.460099070425095
11420.0,2018-01-12 13:00:00,11420.0,39.935332850434655,0.0,-40.65070403770915,31.530328181159135
11420.0,2018-01-12 14:00:00,11420.0,39.935332850434655,0.0,-37.7783481312872,31.595540926840744
11420.0,2018-01-12 15:00:00,11420.0,39.935332850434655,0.0,-35.09740435125423,31.65609561925938
11420.0,2018-01-12 16:00:00,11420.0,39.935332850434655,0.0,-32.59697940277874,31.712324976505258
11420.0,2018-01-12 17:00:00,11420.0,39.935332850434655,0.0,-30.266481458502312,31.764537951090716
